date,msg_count,unique_senders,avg_msg_length,emoji_count,media_count,reaction_count,night_ratio,evening_ratio,label
2023-05-25,75.0,9.0,29.758064516129032,5.0,12.0,17.0,0.0133333333333333,0.6266666666666667,Regular day
2023-05-26,58.0,12.0,19.692307692307693,10.0,6.0,7.0,0.1034482758620689,0.0689655172413793,Regular day
2023-05-27,113.0,12.0,17.935185185185187,8.0,5.0,13.0,0.0707964601769911,0.504424778761062,Regular day
2023-05-28,39.0,8.0,23.794117647058822,0.0,5.0,8.0,0.0,0.358974358974359,Quiet day
2023-05-29,10.0,7.0,18.55555555555556,0.0,1.0,3.0,0.0,0.8,Quiet day
2023-05-30,69.0,10.0,22.473684210526315,0.0,11.0,6.0,0.0144927536231884,0.3333333333333333,Quiet day
2023-05-31,90.0,13.0,17.782608695652176,9.0,18.0,17.0,0.0,0.3666666666666666,Regular day
2023-06-01,48.0,9.0,23.714285714285715,0.0,6.0,16.0,0.0,0.125,Quiet day
2023-06-02,56.0,14.0,17.32608695652174,8.0,9.0,11.0,0.0178571428571428,0.0714285714285714,Regular day
2023-06-03,23.0,7.0,15.38888888888889,5.0,4.0,3.0,0.0,0.6956521739130435,Quiet day
2023-06-04,12.0,4.0,12.0,0.0,4.0,5.0,0.0,0.5833333333333334,Quiet day
2023-06-05,39.0,10.0,18.454545454545453,2.0,6.0,12.0,0.0256410256410256,0.8717948717948718,Quiet day
2023-06-06,11.0,5.0,21.714285714285715,0.0,4.0,5.0,0.1818181818181818,0.0,Quiet day
2023-06-07,50.0,9.0,18.526315789473685,13.0,12.0,17.0,0.0,0.34,Regular day
2023-06-08,26.0,6.0,11.333333333333334,1.0,5.0,1.0,0.0,0.3461538461538461,Quiet day
2023-06-09,35.0,9.0,19.63636363636364,2.0,2.0,3.0,0.0571428571428571,0.1428571428571428,Quiet day
2023-06-10,27.0,6.0,20.571428571428573,0.0,6.0,11.0,0.5185185185185185,0.2962962962962963,Nocne wydarzenia
2023-06-11,9.0,5.0,33.285714285714285,0.0,2.0,1.0,0.0,1.0,Quiet day
2023-06-12,34.0,7.0,20.23333333333333,4.0,4.0,6.0,0.1176470588235294,0.5882352941176471,Quiet day
2023-06-13,39.0,9.0,34.42857142857143,0.0,4.0,2.0,0.0,0.2307692307692307,Quiet day
2023-06-14,128.0,12.0,19.03333333333333,7.0,8.0,14.0,0.015625,0.09375,Regular day
2023-06-15,71.0,10.0,23.96491228070176,11.0,13.0,22.0,0.0,0.2957746478873239,Regular day
2023-06-16,55.0,11.0,16.391304347826086,3.0,9.0,8.0,0.0727272727272727,0.0,Regular day
2023-06-17,10.0,4.0,17.333333333333332,0.0,1.0,0.0,0.0,0.8,Quiet day
2023-06-18,51.0,11.0,19.5531914893617,2.0,4.0,22.0,0.3529411764705882,0.0,Nocne wydarzenia
2023-06-19,31.0,10.0,24.782608695652176,0.0,7.0,7.0,0.0,0.7741935483870968,Quiet day
2023-06-20,71.0,12.0,23.17241379310345,1.0,12.0,20.0,0.1549295774647887,0.6338028169014085,Regular day
2023-06-21,13.0,8.0,34.69230769230769,0.0,0.0,3.0,0.1538461538461538,0.6923076923076923,Quiet day
2023-06-22,158.0,13.0,20.13432835820896,10.0,24.0,28.0,0.0443037974683544,0.360759493670886,Dymy
2023-06-23,256.0,14.0,17.532188841201716,6.0,22.0,21.0,0.0,0.23828125,Dymy
2023-06-24,37.0,8.0,22.517241379310345,1.0,8.0,6.0,0.054054054054054,0.2432432432432432,Quiet day
2023-06-25,42.0,7.0,23.21875,1.0,10.0,7.0,0.119047619047619,0.2142857142857142,Quiet day
2023-06-26,28.0,9.0,19.73913043478261,1.0,4.0,7.0,0.0,0.7857142857142857,Quiet day
2023-06-27,78.0,13.0,30.054794520547944,1.0,5.0,18.0,0.0384615384615384,0.4871794871794871,Regular day
2023-06-28,82.0,11.0,17.408450704225352,7.0,10.0,27.0,0.0365853658536585,0.2804878048780488,Regular day
2023-06-29,68.0,11.0,23.816666666666663,6.0,8.0,14.0,0.0588235294117647,0.2352941176470588,Regular day
2023-06-30,66.0,11.0,19.6,1.0,6.0,26.0,0.2272727272727272,0.1666666666666666,Regular day
2023-07-01,44.0,5.0,19.642857142857142,4.0,2.0,5.0,0.0,0.6363636363636364,Quiet day
2023-07-02,19.0,4.0,24.23529411764705,0.0,2.0,8.0,0.0,0.4736842105263157,Quiet day
2023-07-03,45.0,8.0,13.513513513513514,1.0,8.0,9.0,0.1777777777777777,0.5111111111111111,Quiet day
2023-07-04,22.0,6.0,23.875,0.0,6.0,10.0,0.0,0.0909090909090909,Quiet day
2023-07-05,43.0,7.0,20.69696969696969,4.0,10.0,8.0,0.0930232558139534,0.5348837209302325,Quiet day
2023-07-06,103.0,11.0,23.60204081632653,5.0,5.0,14.0,0.0,0.145631067961165,Regular day
2023-07-07,52.0,7.0,17.695652173913043,0.0,5.0,5.0,0.0,0.0384615384615384,Quiet day
2023-07-08,32.0,10.0,23.310344827586206,0.0,3.0,3.0,0.0,0.4375,Quiet day
2023-07-09,90.0,10.0,19.0,8.0,13.0,21.0,0.1777777777777777,0.0777777777777777,Regular day
2023-07-10,40.0,9.0,23.59375,0.0,8.0,17.0,0.05,0.475,Quiet day
2023-07-11,76.0,10.0,19.20289855072464,5.0,7.0,16.0,0.0,0.1842105263157894,Regular day
2023-07-12,16.0,6.0,22.0,0.0,4.0,3.0,0.0,0.3125,Quiet day
2023-07-13,185.0,12.0,21.196428571428573,6.0,16.0,17.0,0.0108108108108108,0.1891891891891892,Regular day
2023-07-14,84.0,11.0,24.894736842105264,9.0,8.0,18.0,0.0238095238095238,0.3928571428571428,Regular day
2023-07-15,92.0,12.0,14.902439024390244,9.0,10.0,18.0,0.0,0.2826086956521739,Regular day
2023-07-16,27.0,8.0,22.26086956521739,0.0,4.0,11.0,0.0,0.037037037037037,Quiet day
2023-07-17,80.0,12.0,23.104477611940297,1.0,13.0,11.0,0.0,0.55,Regular day
2023-07-18,159.0,10.0,20.22068965517241,7.0,13.0,17.0,0.0,0.6163522012578616,Regular day
2023-07-19,95.0,13.0,21.29069767441861,5.0,9.0,24.0,0.0210526315789473,0.3894736842105263,Regular day
2023-07-20,7.0,4.0,49.25,0.0,3.0,5.0,0.0,0.1428571428571428,Quiet day
2023-07-21,82.0,14.0,18.83098591549296,6.0,11.0,14.0,0.0,0.4756097560975609,Regular day
2023-07-22,75.0,13.0,14.388059701492535,0.0,8.0,26.0,0.0133333333333333,0.5466666666666666,Regular day
2023-07-23,24.0,8.0,19.157894736842103,1.0,5.0,4.0,0.2916666666666667,0.0416666666666666,Nocne wydarzenia
2023-07-24,10.0,3.0,30.33333333333333,0.0,1.0,6.0,0.0,0.6,Quiet day
2023-07-25,55.0,5.0,21.76595744680851,0.0,8.0,7.0,0.9272727272727272,0.0,Nocne wydarzenia
2023-07-26,14.0,8.0,29.0,1.0,2.0,2.0,0.0,0.5,Quiet day
2023-07-27,52.0,9.0,19.4375,0.0,4.0,6.0,0.0384615384615384,0.3461538461538461,Quiet day
2023-07-28,24.0,8.0,15.61111111111111,6.0,6.0,10.0,0.0416666666666666,0.2916666666666667,Quiet day
2023-07-29,63.0,11.0,17.102040816326532,2.0,13.0,18.0,0.0,0.5714285714285714,Regular day
2023-07-30,26.0,8.0,16.1,2.0,6.0,6.0,0.0769230769230769,0.2692307692307692,Quiet day
2023-07-31,15.0,6.0,18.857142857142858,0.0,1.0,3.0,0.0,0.6666666666666666,Quiet day
2023-08-01,116.0,11.0,16.393939393939394,6.0,16.0,22.0,0.043103448275862,0.293103448275862,Regular day
2023-08-02,80.0,8.0,22.7536231884058,7.0,11.0,16.0,0.1375,0.2125,Regular day
2023-08-03,26.0,8.0,15.2,3.0,5.0,5.0,0.0,0.6923076923076923,Quiet day
2023-08-04,44.0,10.0,19.487179487179485,1.0,4.0,8.0,0.0909090909090909,0.5227272727272727,Quiet day
2023-08-05,52.0,11.0,20.347826086956523,0.0,6.0,10.0,0.0769230769230769,0.1923076923076923,Quiet day
2023-08-06,13.0,5.0,11.833333333333334,1.0,1.0,0.0,0.0,0.0769230769230769,Quiet day
2023-08-07,32.0,10.0,22.27586206896552,4.0,3.0,7.0,0.15625,0.34375,Quiet day
2023-08-08,20.0,5.0,26.4375,0.0,4.0,2.0,0.05,0.35,Quiet day
2023-08-09,32.0,7.0,21.142857142857142,4.0,4.0,1.0,0.0,0.03125,Quiet day
2023-08-10,41.0,8.0,22.97297297297297,0.0,4.0,2.0,0.0,0.3902439024390244,Quiet day
2023-08-11,31.0,10.0,21.14814814814815,2.0,4.0,14.0,0.0,0.4193548387096774,Quiet day
2023-08-12,33.0,9.0,20.65217391304348,1.0,10.0,13.0,0.0,0.1212121212121212,Quiet day
2023-08-13,31.0,10.0,18.77777777777778,1.0,4.0,5.0,0.064516129032258,0.2258064516129032,Quiet day
2023-08-14,69.0,12.0,25.803571428571427,4.0,13.0,20.0,0.0,0.7971014492753623,Regular day
2023-08-15,38.0,8.0,20.24242424242424,1.0,5.0,9.0,0.0,0.2368421052631578,Quiet day
2023-08-16,28.0,9.0,25.666666666666668,4.0,7.0,6.0,0.0357142857142857,0.0,Quiet day
2023-08-17,9.0,3.0,26.714285714285715,0.0,2.0,2.0,0.3333333333333333,0.6666666666666666,Quiet day
2023-08-18,9.0,5.0,7.0,0.0,5.0,3.0,0.5555555555555556,0.0,Nocne wydarzenia
2023-08-19,2.0,1.0,27.0,0.0,1.0,0.0,0.0,1.0,Quiet day
2023-08-21,19.0,5.0,24.923076923076923,0.0,6.0,3.0,0.0,0.1578947368421052,Quiet day
2023-08-22,24.0,7.0,22.94736842105263,4.0,5.0,4.0,0.0,0.375,Quiet day
2023-08-23,46.0,9.0,25.302325581395348,0.0,3.0,8.0,0.0,0.8913043478260869,Quiet day
2023-08-24,2.0,1.0,16.0,0.0,1.0,0.0,0.0,0.0,Quiet day
2023-08-25,67.0,10.0,18.241935483870968,7.0,4.0,10.0,0.0,0.373134328358209,Quiet day
2023-08-26,84.0,13.0,22.2948717948718,2.0,6.0,5.0,0.0,0.8095238095238095,Regular day
2023-08-27,24.0,8.0,16.0,3.0,7.0,7.0,0.0,0.6666666666666666,Quiet day
2023-08-28,24.0,8.0,25.57894736842105,2.0,5.0,13.0,0.1666666666666666,0.1666666666666666,Quiet day
2023-08-29,53.0,11.0,19.90909090909091,0.0,9.0,9.0,0.0,0.5471698113207547,Quiet day
2023-08-30,74.0,10.0,47.22727272727273,2.0,8.0,26.0,0.0,0.4864864864864865,Regular day
2023-08-31,73.0,13.0,21.5072463768116,6.0,4.0,11.0,0.0136986301369863,0.3287671232876712,Regular day
2023-09-01,58.0,8.0,27.19607843137255,2.0,7.0,11.0,0.0172413793103448,0.0862068965517241,Quiet day
2023-09-02,95.0,14.0,18.876404494382022,0.0,6.0,14.0,0.0736842105263157,0.3157894736842105,Regular day
2023-09-03,37.0,9.0,19.794117647058822,1.0,3.0,3.0,0.027027027027027,0.2162162162162162,Quiet day
2023-09-04,38.0,7.0,24.78787878787879,0.0,5.0,9.0,0.0,0.4736842105263157,Quiet day
2023-09-05,80.0,10.0,22.04225352112676,8.0,9.0,9.0,0.0,0.1,Regular day
2023-09-06,81.0,11.0,43.285714285714285,3.0,11.0,19.0,0.1358024691358024,0.654320987654321,Regular day
2023-09-07,53.0,10.0,17.75,0.0,17.0,6.0,0.0566037735849056,0.7169811320754716,Quiet day
2023-09-08,21.0,4.0,18.0,2.0,2.0,4.0,0.0,0.0476190476190476,Quiet day
2023-09-09,9.0,6.0,28.0,0.0,3.0,3.0,0.2222222222222222,0.1111111111111111,Quiet day
2023-09-10,31.0,7.0,18.30434782608696,0.0,4.0,5.0,0.0,0.6451612903225806,Quiet day
2023-09-11,33.0,7.0,27.161290322580644,2.0,2.0,6.0,0.0,0.0303030303030303,Quiet day
2023-09-12,19.0,5.0,25.375,0.0,3.0,4.0,0.0526315789473684,0.0526315789473684,Quiet day
2023-09-13,2.0,2.0,43.5,0.0,0.0,0.0,0.0,0.0,Quiet day
2023-09-14,1.0,1.0,103.0,0.0,0.0,0.0,0.0,0.0,Quiet day
2023-09-15,14.0,3.0,12.615384615384617,0.0,1.0,5.0,0.0,1.0,Quiet day
2023-09-16,6.0,3.0,26.6,0.0,1.0,1.0,0.0,0.6666666666666666,Quiet day
2023-09-17,2.0,1.0,29.0,0.0,1.0,0.0,1.0,0.0,Nocne wydarzenia
2023-09-19,13.0,4.0,23.63636363636364,1.0,2.0,4.0,0.0,0.0,Quiet day
2023-09-20,10.0,4.0,15.875,0.0,2.0,1.0,0.0,0.9,Quiet day
2023-09-21,39.0,9.0,22.228571428571428,2.0,4.0,9.0,0.0,0.0,Quiet day
2023-09-22,20.0,5.0,20.25,1.0,4.0,1.0,0.1,0.4,Quiet day
2023-09-23,40.0,5.0,16.916666666666668,1.0,4.0,7.0,0.0,0.05,Quiet day
2023-09-24,2.0,1.0,40.0,0.0,1.0,1.0,0.0,1.0,Quiet day
2023-09-25,77.0,8.0,25.485714285714284,8.0,7.0,4.0,0.0,0.2727272727272727,Quiet day
2023-09-26,31.0,7.0,28.857142857142858,2.0,10.0,8.0,0.0,0.2580645161290322,Quiet day
2023-09-27,32.0,7.0,18.44,2.0,7.0,14.0,0.0,0.21875,Quiet day
2023-09-28,20.0,7.0,31.4,0.0,5.0,10.0,0.0,0.65,Quiet day
2023-09-29,65.0,13.0,21.91525423728813,0.0,6.0,9.0,0.1692307692307692,0.0923076923076923,Regular day
2023-09-30,178.0,13.0,16.87272727272727,1.0,12.0,19.0,0.0674157303370786,0.4662921348314606,Regular day
2023-10-01,34.0,10.0,27.869565217391305,1.0,11.0,17.0,0.5882352941176471,0.2647058823529412,Nocne wydarzenia
2023-10-02,16.0,7.0,15.5,0.0,2.0,6.0,0.1875,0.625,Quiet day
2023-10-03,81.0,11.0,21.96969696969697,0.0,15.0,14.0,0.0,0.9012345679012346,Regular day
2023-10-04,139.0,15.0,22.677165354330707,9.0,12.0,36.0,0.014388489208633,0.3381294964028777,Dymy
2023-10-05,38.0,7.0,22.09375,0.0,5.0,9.0,0.0,0.0263157894736842,Quiet day
2023-10-06,83.0,11.0,16.695652173913043,3.0,14.0,15.0,0.0963855421686747,0.3253012048192771,Regular day
2023-10-07,69.0,9.0,20.193548387096776,0.0,7.0,16.0,0.0144927536231884,0.2608695652173913,Quiet day
2023-10-08,148.0,14.0,19.286821705426355,4.0,18.0,27.0,0.0067567567567567,0.2837837837837837,Regular day
2023-10-09,75.0,12.0,20.70967741935484,5.0,13.0,23.0,0.5466666666666666,0.08,Nocne wydarzenia
2023-10-10,37.0,9.0,14.633333333333333,6.0,7.0,10.0,0.0,0.0,Quiet day
2023-10-11,94.0,13.0,26.647058823529413,1.0,9.0,20.0,0.0,0.3404255319148936,Regular day
2023-10-12,63.0,10.0,23.625,7.0,7.0,9.0,0.1428571428571428,0.0793650793650793,Regular day
2023-10-13,76.0,9.0,24.264705882352946,0.0,7.0,12.0,0.0,0.0921052631578947,Quiet day
2023-10-14,133.0,12.0,22.912,2.0,8.0,10.0,0.0075187969924812,0.4285714285714285,Regular day
2023-10-15,74.0,12.0,17.161290322580644,0.0,11.0,11.0,0.0135135135135135,0.2027027027027027,Regular day
2023-10-16,110.0,8.0,27.376146788990827,8.0,1.0,10.0,0.0,0.2181818181818181,Quiet day
2023-10-17,30.0,6.0,19.24,0.0,5.0,4.0,0.1,0.7666666666666667,Quiet day
2023-10-18,60.0,8.0,21.647058823529413,4.0,8.0,7.0,0.0,0.4,Quiet day
2023-10-19,46.0,8.0,20.75,0.0,6.0,8.0,0.0869565217391304,0.1739130434782608,Quiet day
2023-10-20,88.0,10.0,23.06896551724138,0.0,1.0,15.0,0.0227272727272727,0.4204545454545454,Quiet day
2023-10-21,106.0,13.0,18.40816326530612,0.0,8.0,22.0,0.0,0.3113207547169811,Regular day
2023-10-22,82.0,10.0,19.76056338028169,4.0,11.0,11.0,0.024390243902439,0.4146341463414634,Regular day
2023-10-23,20.0,10.0,18.8,0.0,5.0,5.0,0.0,0.55,Quiet day
2023-10-24,43.0,7.0,26.512820512820515,1.0,4.0,7.0,0.0232558139534883,0.7674418604651163,Quiet day
2023-10-25,25.0,8.0,12.045454545454543,0.0,3.0,8.0,0.08,0.32,Quiet day
2023-10-26,88.0,10.0,16.616438356164384,0.0,14.0,6.0,0.0227272727272727,0.6363636363636364,Regular day
2023-10-27,100.0,12.0,21.32183908045977,0.0,13.0,26.0,0.0,0.08,Regular day
2023-10-28,119.0,10.0,17.61904761904762,1.0,13.0,15.0,0.0336134453781512,0.1260504201680672,Regular day
2023-10-29,45.0,8.0,16.95,0.0,5.0,11.0,0.0,0.2444444444444444,Quiet day
2023-10-30,27.0,9.0,23.625,10.0,3.0,7.0,0.0,0.074074074074074,Quiet day
2023-10-31,22.0,7.0,16.11764705882353,5.0,5.0,5.0,0.0454545454545454,0.7272727272727273,Quiet day
2023-11-01,111.0,14.0,19.59,4.0,8.0,27.0,0.081081081081081,0.1801801801801801,Regular day
2023-11-02,33.0,7.0,17.307692307692307,0.0,7.0,3.0,0.0,0.4545454545454545,Quiet day
2023-11-03,110.0,11.0,17.670103092783506,2.0,12.0,11.0,0.0272727272727272,0.1545454545454545,Regular day
2023-11-04,108.0,11.0,17.647058823529413,2.0,6.0,15.0,0.0,0.4259259259259259,Regular day
2023-11-05,142.0,15.0,13.819548872180452,1.0,9.0,17.0,0.0211267605633802,0.5352112676056338,Regular day
2023-11-06,58.0,10.0,17.574468085106382,3.0,10.0,13.0,0.0,0.5,Regular day
2023-11-07,78.0,9.0,22.7027027027027,0.0,4.0,17.0,0.0,0.0897435897435897,Quiet day
2023-11-08,51.0,12.0,15.755555555555556,2.0,6.0,7.0,0.0784313725490196,0.0588235294117647,Regular day
2023-11-09,24.0,9.0,34.11764705882353,5.0,6.0,3.0,0.0,0.4583333333333333,Quiet day
2023-11-10,185.0,15.0,18.70059880239521,8.0,18.0,17.0,0.054054054054054,0.572972972972973,Dymy
2023-11-11,42.0,10.0,22.26315789473684,1.0,4.0,11.0,0.0238095238095238,0.5,Quiet day
2023-11-12,139.0,13.0,23.059322033898304,9.0,21.0,15.0,0.0287769784172661,0.3884892086330935,Regular day
2023-11-13,37.0,8.0,24.823529411764707,1.0,3.0,14.0,0.027027027027027,0.0,Quiet day
2023-11-14,24.0,4.0,20.727272727272727,1.0,2.0,3.0,0.0,0.1666666666666666,Quiet day
2023-11-15,54.0,9.0,22.93478260869565,4.0,8.0,7.0,0.0185185185185185,0.1666666666666666,Quiet day
2023-11-16,28.0,7.0,34.56521739130435,0.0,5.0,12.0,0.0,0.25,Quiet day
2023-11-17,46.0,11.0,18.67441860465116,0.0,3.0,12.0,0.0,1.0,Quiet day
2023-11-18,11.0,4.0,17.545454545454547,0.0,0.0,0.0,0.0909090909090909,0.3636363636363636,Quiet day
2023-11-19,52.0,9.0,16.956521739130434,0.0,5.0,10.0,0.0,0.1153846153846153,Quiet day
2023-11-20,36.0,8.0,20.666666666666668,0.0,6.0,12.0,0.0277777777777777,0.3055555555555556,Quiet day
2023-11-21,12.0,7.0,17.166666666666668,2.0,6.0,5.0,0.0,0.0833333333333333,Quiet day
2023-11-22,21.0,7.0,16.555555555555557,0.0,3.0,2.0,0.238095238095238,0.6666666666666666,Quiet day
2023-11-23,44.0,10.0,16.69047619047619,0.0,2.0,3.0,0.0,0.8409090909090909,Quiet day
2023-11-24,21.0,6.0,20.76923076923077,0.0,8.0,11.0,0.0,0.238095238095238,Quiet day
2023-11-25,4.0,2.0,5.0,1.0,0.0,0.0,0.0,0.25,Quiet day
2023-11-26,46.0,9.0,13.390243902439025,2.0,5.0,5.0,0.0,0.3695652173913043,Quiet day
2023-11-27,104.0,12.0,24.882978723404257,5.0,10.0,8.0,0.0096153846153846,0.5865384615384616,Regular day
2023-11-28,83.0,9.0,19.028169014084508,0.0,12.0,13.0,0.036144578313253,0.5662650602409639,Quiet day
2023-11-29,141.0,14.0,22.154545454545456,7.0,28.0,31.0,0.0,0.2127659574468085,Dymy
2023-11-30,27.0,9.0,19.30434782608696,1.0,4.0,14.0,0.2962962962962963,0.2222222222222222,Nocne wydarzenia
2023-12-01,22.0,7.0,18.72222222222222,15.0,4.0,6.0,0.0909090909090909,0.7727272727272727,Quiet day
2023-12-02,138.0,12.0,24.32558139534884,4.0,9.0,13.0,0.0217391304347826,0.4202898550724637,Regular day
2023-12-03,225.0,17.0,20.07329842931937,26.0,32.0,34.0,0.0044444444444444,0.16,Dymy
2023-12-04,44.0,9.0,25.390243902439025,3.0,3.0,10.0,0.0,0.2045454545454545,Quiet day
2023-12-05,72.0,11.0,17.78688524590164,2.0,11.0,16.0,0.0,0.0416666666666666,Regular day
2023-12-06,27.0,9.0,21.384615384615383,0.0,1.0,7.0,0.0,0.4814814814814814,Quiet day
2023-12-07,89.0,14.0,24.7875,0.0,9.0,15.0,0.0112359550561797,0.898876404494382,Regular day
2023-12-08,75.0,10.0,23.428571428571427,4.0,12.0,14.0,0.0,0.0266666666666666,Regular day
2023-12-09,57.0,13.0,18.339285714285715,0.0,1.0,10.0,0.1929824561403508,0.4736842105263157,Quiet day
2023-12-10,50.0,12.0,14.925,1.0,10.0,9.0,0.2,0.36,Regular day
2023-12-11,48.0,12.0,18.428571428571427,0.0,6.0,3.0,0.0,0.5833333333333334,Quiet day
2023-12-12,32.0,9.0,22.923076923076923,0.0,6.0,16.0,0.0,0.53125,Quiet day
2023-12-13,42.0,9.0,18.09090909090909,0.0,9.0,11.0,0.0,0.4761904761904761,Quiet day
2023-12-14,16.0,8.0,23.0,0.0,4.0,12.0,0.0,0.1875,Quiet day
2023-12-15,162.0,13.0,18.6158940397351,1.0,9.0,17.0,0.0864197530864197,0.3148148148148148,Regular day
2023-12-16,27.0,10.0,16.454545454545453,5.0,5.0,3.0,0.0,0.2962962962962963,Quiet day
2023-12-17,26.0,8.0,11.947368421052632,0.0,3.0,6.0,0.0384615384615384,0.4230769230769231,Quiet day
2023-12-18,37.0,10.0,24.451612903225808,0.0,5.0,11.0,0.0,0.4864864864864865,Quiet day
2023-12-19,14.0,5.0,26.7,0.0,3.0,7.0,0.0714285714285714,0.1428571428571428,Quiet day
2023-12-20,18.0,5.0,19.666666666666668,10.0,2.0,16.0,0.3888888888888889,0.3333333333333333,Nocne wydarzenia
2023-12-21,44.0,10.0,23.0,1.0,8.0,17.0,0.0454545454545454,0.3181818181818182,Quiet day
2023-12-22,39.0,6.0,23.97058823529412,2.0,5.0,28.0,0.0,0.4871794871794871,Quiet day
2023-12-23,64.0,12.0,22.17241379310345,0.0,6.0,10.0,0.015625,0.4375,Quiet day
2023-12-24,202.0,12.0,20.79032258064516,5.0,16.0,62.0,0.0,0.905940594059406,Dymy
2023-12-25,76.0,11.0,20.63157894736842,2.0,18.0,20.0,0.3026315789473684,0.4078947368421052,Regular day
2023-12-26,34.0,10.0,17.857142857142858,0.0,6.0,7.0,0.0,0.5588235294117647,Quiet day
2023-12-27,30.0,8.0,19.25,1.0,2.0,3.0,0.0,0.4,Quiet day
2023-12-28,16.0,9.0,15.214285714285714,1.0,2.0,8.0,0.0,0.375,Quiet day
2023-12-29,73.0,12.0,19.80952380952381,11.0,10.0,19.0,0.1506849315068493,0.5068493150684932,Regular day
2023-12-30,160.0,15.0,23.12751677852349,4.0,11.0,27.0,0.00625,0.3,Regular day
2023-12-31,43.0,11.0,17.285714285714285,3.0,6.0,10.0,0.0930232558139534,0.7441860465116279,Quiet day
2024-01-01,80.0,16.0,19.875,2.0,8.0,23.0,0.4625,0.2,Nocne wydarzenia
2024-01-02,34.0,8.0,21.424242424242426,0.0,1.0,7.0,0.2058823529411764,0.0294117647058823,Quiet day
2024-01-03,30.0,8.0,27.39130434782609,0.0,5.0,7.0,0.0,0.5666666666666667,Quiet day
2024-01-04,15.0,5.0,18.727272727272727,0.0,4.0,9.0,0.2,0.8,Quiet day
2024-01-05,46.0,10.0,16.926829268292682,0.0,5.0,11.0,0.0652173913043478,0.4565217391304347,Quiet day
2024-01-06,54.0,10.0,26.63043478260869,1.0,7.0,9.0,0.0,0.2407407407407407,Quiet day
2024-01-07,10.0,5.0,24.33333333333333,0.0,3.0,9.0,0.3,0.4,Quiet day
2024-01-08,69.0,9.0,20.6271186440678,0.0,10.0,20.0,0.0434782608695652,0.2608695652173913,Regular day
2024-01-09,52.0,13.0,23.357142857142858,0.0,10.0,18.0,0.0192307692307692,0.2884615384615384,Regular day
2024-01-10,24.0,9.0,19.157894736842103,2.0,4.0,5.0,0.0,0.5833333333333334,Quiet day
2024-01-11,88.0,12.0,19.92105263157895,2.0,12.0,14.0,0.0,0.3863636363636363,Regular day
2024-01-12,63.0,10.0,26.0377358490566,0.0,10.0,11.0,0.0317460317460317,0.1746031746031746,Regular day
2024-01-13,97.0,11.0,21.53333333333333,8.0,6.0,13.0,0.2474226804123711,0.5463917525773195,Regular day
2024-01-14,16.0,5.0,30.0,1.0,1.0,1.0,0.0,0.4375,Quiet day
2024-01-15,31.0,8.0,25.76,0.0,6.0,8.0,0.2903225806451613,0.3225806451612903,Nocne wydarzenia
2024-01-16,88.0,12.0,20.57333333333333,5.0,13.0,14.0,0.2272727272727272,0.3863636363636363,Regular day
2024-01-17,69.0,12.0,21.18032786885246,1.0,8.0,13.0,0.1159420289855072,0.391304347826087,Regular day
2024-01-18,188.0,11.0,22.181818181818183,6.0,23.0,37.0,0.0,0.1702127659574468,Dymy
2024-01-19,64.0,12.0,20.90196078431373,0.0,12.0,24.0,0.125,0.171875,Regular day
2024-01-20,42.0,11.0,20.257142857142856,0.0,7.0,17.0,0.0238095238095238,0.4523809523809524,Quiet day
2024-01-21,45.0,9.0,18.547619047619047,1.0,2.0,9.0,0.0222222222222222,0.4666666666666667,Quiet day
2024-01-22,51.0,7.0,28.21276595744681,2.0,4.0,6.0,0.0196078431372549,0.0,Quiet day
2024-01-23,43.0,10.0,19.27777777777778,1.0,7.0,18.0,0.0,0.3023255813953488,Quiet day
2024-01-24,86.0,10.0,18.30434782608696,2.0,17.0,23.0,0.4302325581395348,0.1627906976744186,Nocne wydarzenia
2024-01-25,50.0,12.0,19.804878048780488,6.0,9.0,9.0,0.02,0.76,Regular day
2024-01-26,77.0,12.0,22.01538461538461,8.0,12.0,23.0,0.0259740259740259,0.1948051948051948,Regular day
2024-01-27,53.0,8.0,34.34,6.0,3.0,7.0,0.0,0.5660377358490566,Quiet day
2024-01-28,53.0,12.0,19.33333333333333,11.0,5.0,8.0,0.0,0.3962264150943396,Regular day
2024-01-29,88.0,12.0,28.1625,4.0,8.0,18.0,0.0113636363636363,0.25,Regular day
2024-01-30,73.0,9.0,23.58208955223881,0.0,5.0,9.0,0.0,0.5753424657534246,Quiet day
2024-01-31,43.0,10.0,17.973684210526315,4.0,5.0,15.0,0.0,0.7674418604651163,Quiet day
2024-02-01,66.0,13.0,19.620689655172413,0.0,8.0,9.0,0.0,0.2121212121212121,Regular day
2024-02-02,24.0,8.0,22.0,1.0,4.0,6.0,0.0,0.2916666666666667,Quiet day
2024-02-03,33.0,9.0,20.86206896551724,3.0,4.0,7.0,0.0303030303030303,0.1818181818181818,Quiet day
2024-02-04,33.0,8.0,18.444444444444443,0.0,6.0,7.0,0.0303030303030303,0.3333333333333333,Quiet day
2024-02-05,44.0,8.0,26.794117647058822,2.0,9.0,14.0,0.0227272727272727,0.4545454545454545,Quiet day
2024-02-06,42.0,10.0,19.51515151515152,2.0,8.0,13.0,0.0238095238095238,0.1428571428571428,Quiet day
2024-02-07,26.0,10.0,22.75,1.0,10.0,14.0,0.2692307692307692,0.6538461538461539,Quiet day
2024-02-08,49.0,11.0,16.0,6.0,9.0,12.0,0.0,0.4285714285714285,Regular day
